Y1,136.05701,Z1,-14.748228,Y2,136.05701,Z2,-14.748228
Y1,133.332932,Z1,-14.541088,Y2,133.332932,Z2,-14.541088
Y1,130.609197,Z1,-14.329527,Y2,130.609197,Z2,-14.329527
Y1,127.885793,Z1,-14.11368,Y2,127.885793,Z2,-14.11368
Y1,125.16272,Z1,-13.893682,Y2,125.16272,Z2,-13.893682
Y1,122.439972,Z1,-13.669666,Y2,122.439972,Z2,-13.669666
Y1,119.717555,Z1,-13.441768,Y2,119.717555,Z2,-13.441768
Y1,116.995449,Z1,-13.210108,Y2,116.995449,Z2,-13.210108
Y1,114.273667,Z1,-12.974736,Y2,114.273667,Z2,-12.974736
Y1,111.552203,Z1,-12.735683,Y2,111.552203,Z2,-12.735683
Y1,108.831063,Z1,-12.492976,Y2,108.831063,Z2,-12.492976
Y1,106.110248,Z1,-12.246645,Y2,106.110248,Z2,-12.246645
Y1,103.389758,Z1,-11.996719,Y2,103.389758,Z2,-11.996719
Y1,100.669603,Z1,-11.743228,Y2,100.669603,Z2,-11.743228
Y1,97.949778,Z1,-11.486199,Y2,97.949778,Z2,-11.486199
Y1,95.230283,Z1,-11.225662,Y2,95.230283,Z2,-11.225662
Y1,92.511126,Z1,-10.961647,Y2,92.511126,Z2,-10.961647
Y1,89.792309,Z1,-10.694182,Y2,89.792309,Z2,-10.694182
Y1,87.073831,Z1,-10.423297,Y2,87.073831,Z2,-10.423297
Y1,84.355695,Z1,-10.14902,Y2,84.355695,Z2,-10.14902
Y1,81.6379,Z1,-9.87138,Y2,81.6379,Z2,-9.87138
Y1,78.920447,Z1,-9.590407,Y2,78.920447,Z2,-9.590407
Y1,76.203338,Z1,-9.306129,Y2,76.203338,Z2,-9.306129
Y1,73.486571,Z1,-9.018575,Y2,73.486571,Z2,-9.018575
Y1,70.77015,Z1,-8.727775,Y2,70.77015,Z2,-8.727775
Y1,68.054073,Z1,-8.433756,Y2,68.054073,Z2,-8.433756
Y1,65.338342,Z1,-8.136549,Y2,65.338342,Z2,-8.136549
Y1,62.622958,Z1,-7.836182,Y2,62.622958,Z2,-7.836182
Y1,59.90792,Z1,-7.532684,Y2,59.90792,Z2,-7.532684
Y1,57.193235,Z1,-7.226081,Y2,57.193235,Z2,-7.226081
Y1,54.478904,Z1,-6.916356,Y2,54.478904,Z2,-6.916356
Y1,51.764934,Z1,-6.603466,Y2,51.764934,Z2,-6.603466
Y1,49.051338,Z1,-6.287368,Y2,49.051338,Z2,-6.287368
Y1,46.338124,Z1,-5.96802,Y2,46.338124,Z2,-5.96802
Y1,43.625302,Z1,-5.645379,Y2,43.625302,Z2,-5.645379
Y1,40.912881,Z1,-5.3194,Y2,40.912881,Z2,-5.3194
Y1,38.200865,Z1,-4.990041,Y2,38.200865,Z2,-4.990041
Y1,35.489266,Z1,-4.657258,Y2,35.489266,Z2,-4.657258
Y1,32.778095,Z1,-4.321009,Y2,32.778095,Z2,-4.321009
Y1,30.067361,Z1,-3.981251,Y2,30.067361,Z2,-3.981251
Y1,27.357075,Z1,-3.63794,Y2,27.357075,Z2,-3.63794
Y1,24.647247,Z1,-3.291033,Y2,24.647247,Z2,-3.291033
Y1,21.937887,Z1,-2.940488,Y2,21.937887,Z2,-2.940488
Y1,19.229006,Z1,-2.586262,Y2,19.229006,Z2,-2.586262
Y1,16.520614,Z1,-2.228312,Y2,16.520614,Z2,-2.228312
Y1,13.812723,Z1,-1.866594,Y2,13.812723,Z2,-1.866594
Y1,11.105344,Z1,-1.501066,Y2,11.105344,Z2,-1.501066
Y1,8.398488,Z1,-1.131686,Y2,8.398488,Z2,-1.131686
Y1,5.692166,Z1,-0.75841,Y2,5.692166,Z2,-0.75841
Y1,2.986391,Z1,-0.381195,Y2,2.986391,Z2,-0.381195
